interaction_id,question_type,domain,retrieved_gold,n_words,t,t_suf,t_sc,top1_stable_streak,top1_changed,named_entity_detected,words_since_first_ne,question_word_type,label,label_sc
dd20c644-5871-4c83-b0cb-d518469a0272,comparison,music,False,13,10,,13,1,1,0,0,which,,0
dd20c644-5871-4c83-b0cb-d518469a0272,comparison,music,False,13,11,,13,2,0,0,0,which,,0
dd20c644-5871-4c83-b0cb-d518469a0272,comparison,music,False,13,12,,13,3,0,0,0,which,,0
dd20c644-5871-4c83-b0cb-d518469a0272,comparison,music,False,13,13,,13,1,1,0,0,which,,1
526dc363-0164-44ae-b807-9c849e561aaf,false_premise,open,False,7,1,,7,1,0,0,0,what,,0
526dc363-0164-44ae-b807-9c849e561aaf,false_premise,open,False,7,2,,7,1,1,0,0,what,,0
526dc363-0164-44ae-b807-9c849e561aaf,false_premise,open,False,7,3,,7,2,0,0,0,what,,0
526dc363-0164-44ae-b807-9c849e561aaf,false_premise,open,False,7,4,,7,3,0,0,0,what,,0
526dc363-0164-44ae-b807-9c849e561aaf,false_premise,open,False,7,5,,7,4,0,0,0,what,,0
526dc363-0164-44ae-b807-9c849e561aaf,false_premise,open,False,7,6,,7,5,0,1,0,what,,0
526dc363-0164-44ae-b807-9c849e561aaf,false_premise,open,False,7,7,,7,1,1,1,1,what,,1
9042d56d-74a8-484c-8b08-e38ed40998d6,simple,finance,False,11,1,,9,1,0,0,0,what,,0
9042d56d-74a8-484c-8b08-e38ed40998d6,simple,finance,False,11,2,,9,1,1,0,0,what,,0
9042d56d-74a8-484c-8b08-e38ed40998d6,simple,finance,False,11,3,,9,2,0,0,0,what,,0
9042d56d-74a8-484c-8b08-e38ed40998d6,simple,finance,False,11,4,,9,3,0,0,0,what,,0
9042d56d-74a8-484c-8b08-e38ed40998d6,simple,finance,False,11,5,,9,4,0,0,0,what,,0
9042d56d-74a8-484c-8b08-e38ed40998d6,simple,finance,False,11,6,,9,5,0,0,0,what,,0
9042d56d-74a8-484c-8b08-e38ed40998d6,simple,finance,False,11,7,,9,6,0,0,0,what,,0
9042d56d-74a8-484c-8b08-e38ed40998d6,simple,finance,False,11,8,,9,7,0,0,0,what,,0
9042d56d-74a8-484c-8b08-e38ed40998d6,simple,finance,False,11,9,,9,1,1,0,0,what,,1
9042d56d-74a8-484c-8b08-e38ed40998d6,simple,finance,False,11,10,,9,2,0,0,0,what,,1
9042d56d-74a8-484c-8b08-e38ed40998d6,simple,finance,False,11,11,,9,3,0,1,0,what,,1
c3b5923e-045a-4bc4-93b7-330246748584,multi-hop,open,False,13,1,,13,1,0,0,0,what,,0
c3b5923e-045a-4bc4-93b7-330246748584,multi-hop,open,False,13,2,,13,2,0,0,0,what,,0
c3b5923e-045a-4bc4-93b7-330246748584,multi-hop,open,False,13,3,,13,3,0,0,0,what,,0
c3b5923e-045a-4bc4-93b7-330246748584,multi-hop,open,False,13,4,,13,4,0,0,0,what,,0
c3b5923e-045a-4bc4-93b7-330246748584,multi-hop,open,False,13,5,,13,5,0,0,0,what,,0
c3b5923e-045a-4bc4-93b7-330246748584,multi-hop,open,False,13,6,,13,1,1,0,0,what,,0
c3b5923e-045a-4bc4-93b7-330246748584,multi-hop,open,False,13,7,,13,1,1,0,0,what,,0
c3b5923e-045a-4bc4-93b7-330246748584,multi-hop,open,False,13,8,,13,2,0,0,0,what,,0
c3b5923e-045a-4bc4-93b7-330246748584,multi-hop,open,False,13,9,,13,3,0,1,0,what,,0
c3b5923e-045a-4bc4-93b7-330246748584,multi-hop,open,False,13,10,,13,4,0,1,1,what,,0
c3b5923e-045a-4bc4-93b7-330246748584,multi-hop,open,False,13,11,,13,5,0,1,2,what,,0
c3b5923e-045a-4bc4-93b7-330246748584,multi-hop,open,False,13,12,,13,1,1,1,3,what,,0
c3b5923e-045a-4bc4-93b7-330246748584,multi-hop,open,False,13,13,,13,1,1,1,4,what,,1
207250e7-d0a6-4b17-9072-5496c7ff6380,multi-hop,music,False,11,1,,10,1,0,0,0,what,,0
207250e7-d0a6-4b17-9072-5496c7ff6380,multi-hop,music,False,11,2,,10,2,0,0,0,what,,0
207250e7-d0a6-4b17-9072-5496c7ff6380,multi-hop,music,False,11,3,,10,3,0,1,0,what,,0
207250e7-d0a6-4b17-9072-5496c7ff6380,multi-hop,music,False,11,4,,10,4,0,1,1,what,,0
207250e7-d0a6-4b17-9072-5496c7ff6380,multi-hop,music,False,11,5,,10,5,0,1,2,what,,0
207250e7-d0a6-4b17-9072-5496c7ff6380,multi-hop,music,False,11,6,,10,6,0,1,3,what,,0
207250e7-d0a6-4b17-9072-5496c7ff6380,multi-hop,music,False,11,7,,10,1,1,1,4,what,,0
207250e7-d0a6-4b17-9072-5496c7ff6380,multi-hop,music,False,11,8,,10,1,1,1,5,what,,0
207250e7-d0a6-4b17-9072-5496c7ff6380,multi-hop,music,False,11,9,,10,1,1,1,6,what,,0
207250e7-d0a6-4b17-9072-5496c7ff6380,multi-hop,music,False,11,10,,10,1,1,1,7,what,,1
207250e7-d0a6-4b17-9072-5496c7ff6380,multi-hop,music,False,11,11,,10,2,0,1,8,what,,1
f578ffd3-38e6-47ca-8722-5422fcf0a032,false_premise,finance,False,9,1,,4,1,0,0,0,which,,0
f578ffd3-38e6-47ca-8722-5422fcf0a032,false_premise,finance,False,9,2,,4,1,1,1,0,which,,0
f578ffd3-38e6-47ca-8722-5422fcf0a032,false_premise,finance,False,9,3,,4,1,1,1,1,which,,0
f578ffd3-38e6-47ca-8722-5422fcf0a032,false_premise,finance,False,9,4,,4,1,1,1,2,which,,1
f578ffd3-38e6-47ca-8722-5422fcf0a032,false_premise,finance,False,9,5,,4,2,0,1,3,which,,1
f578ffd3-38e6-47ca-8722-5422fcf0a032,false_premise,finance,False,9,6,,4,3,0,1,4,which,,1
f578ffd3-38e6-47ca-8722-5422fcf0a032,false_premise,finance,False,9,7,,4,4,0,1,5,which,,1
f578ffd3-38e6-47ca-8722-5422fcf0a032,false_premise,finance,False,9,8,,4,5,0,1,6,which,,1
f578ffd3-38e6-47ca-8722-5422fcf0a032,false_premise,finance,False,9,9,,4,6,0,1,7,which,,1
1988dbca-c14f-496c-a61e-e8bf22c629b9,comparison,finance,False,12,1,,7,1,0,0,0,how,,0
1988dbca-c14f-496c-a61e-e8bf22c629b9,comparison,finance,False,12,2,,7,2,0,0,0,how,,0
1988dbca-c14f-496c-a61e-e8bf22c629b9,comparison,finance,False,12,3,,7,3,0,0,0,how,,0
1988dbca-c14f-496c-a61e-e8bf22c629b9,comparison,finance,False,12,4,,7,4,0,0,0,how,,0
1988dbca-c14f-496c-a61e-e8bf22c629b9,comparison,finance,False,12,5,,7,5,0,0,0,how,,0
1988dbca-c14f-496c-a61e-e8bf22c629b9,comparison,finance,False,12,6,,7,1,1,0,0,how,,0
1988dbca-c14f-496c-a61e-e8bf22c629b9,comparison,finance,False,12,7,,7,1,1,0,0,how,,1
1988dbca-c14f-496c-a61e-e8bf22c629b9,comparison,finance,False,12,8,,7,2,0,1,0,how,,1
1988dbca-c14f-496c-a61e-e8bf22c629b9,comparison,finance,False,12,9,,7,3,0,1,1,how,,1
1988dbca-c14f-496c-a61e-e8bf22c629b9,comparison,finance,False,12,10,,7,4,0,1,2,how,,1
1988dbca-c14f-496c-a61e-e8bf22c629b9,comparison,finance,False,12,11,,7,5,0,1,3,how,,1
1988dbca-c14f-496c-a61e-e8bf22c629b9,comparison,finance,False,12,12,,7,6,0,1,4,how,,1
c7a8f380-9497-4e36-b057-a17632e954eb,simple_w_condition,finance,False,8,1,,5,1,0,1,0,other,,0
c7a8f380-9497-4e36-b057-a17632e954eb,simple_w_condition,finance,False,8,2,,5,2,0,1,1,other,,0
c7a8f380-9497-4e36-b057-a17632e954eb,simple_w_condition,finance,False,8,3,,5,1,1,1,2,other,,0
c7a8f380-9497-4e36-b057-a17632e954eb,simple_w_condition,finance,False,8,4,,5,2,0,1,3,other,,0
c7a8f380-9497-4e36-b057-a17632e954eb,simple_w_condition,finance,False,8,5,,5,1,1,1,4,other,,1
c7a8f380-9497-4e36-b057-a17632e954eb,simple_w_condition,finance,False,8,6,,5,2,0,1,5,other,,1
c7a8f380-9497-4e36-b057-a17632e954eb,simple_w_condition,finance,False,8,7,,5,3,0,1,6,other,,1
c7a8f380-9497-4e36-b057-a17632e954eb,simple_w_condition,finance,False,8,8,,5,4,0,1,7,other,,1
d1ad249d-c021-4144-b3f9-28937b7ef64b,aggregation,open,True,16,1,1,16,1,0,0,0,how,1,0
d1ad249d-c021-4144-b3f9-28937b7ef64b,aggregation,open,True,16,2,1,16,1,1,0,0,how,1,0
d1ad249d-c021-4144-b3f9-28937b7ef64b,aggregation,open,True,16,3,1,16,1,1,0,0,how,1,0
d1ad249d-c021-4144-b3f9-28937b7ef64b,aggregation,open,True,16,4,1,16,2,0,0,0,how,1,0
d1ad249d-c021-4144-b3f9-28937b7ef64b,aggregation,open,True,16,5,1,16,3,0,1,0,how,1,0
d1ad249d-c021-4144-b3f9-28937b7ef64b,aggregation,open,True,16,6,1,16,4,0,1,1,how,1,0
d1ad249d-c021-4144-b3f9-28937b7ef64b,aggregation,open,True,16,7,1,16,5,0,1,2,how,1,0
d1ad249d-c021-4144-b3f9-28937b7ef64b,aggregation,open,True,16,8,1,16,6,0,1,3,how,1,0
d1ad249d-c021-4144-b3f9-28937b7ef64b,aggregation,open,True,16,9,1,16,1,1,1,4,how,1,0
d1ad249d-c021-4144-b3f9-28937b7ef64b,aggregation,open,True,16,10,1,16,2,0,1,5,how,1,0
d1ad249d-c021-4144-b3f9-28937b7ef64b,aggregation,open,True,16,11,1,16,3,0,1,6,how,1,0
d1ad249d-c021-4144-b3f9-28937b7ef64b,aggregation,open,True,16,12,1,16,4,0,1,7,how,1,0
d1ad249d-c021-4144-b3f9-28937b7ef64b,aggregation,open,True,16,13,1,16,5,0,1,8,how,1,0
d1ad249d-c021-4144-b3f9-28937b7ef64b,aggregation,open,True,16,14,1,16,6,0,1,9,how,1,0
d1ad249d-c021-4144-b3f9-28937b7ef64b,aggregation,open,True,16,15,1,16,7,0,1,10,how,1,0
d1ad249d-c021-4144-b3f9-28937b7ef64b,aggregation,open,True,16,16,1,16,1,1,1,11,how,1,1
8192556e-b8ff-4087-9e8a-f3f37b2e1fc4,false_premise,sports,True,12,1,11,2,1,0,0,0,how,0,0
8192556e-b8ff-4087-9e8a-f3f37b2e1fc4,false_premise,sports,True,12,2,11,2,1,1,0,0,how,0,1
8192556e-b8ff-4087-9e8a-f3f37b2e1fc4,false_premise,sports,True,12,3,11,2,2,0,0,0,how,0,1
8192556e-b8ff-4087-9e8a-f3f37b2e1fc4,false_premise,sports,True,12,4,11,2,3,0,0,0,how,0,1
8192556e-b8ff-4087-9e8a-f3f37b2e1fc4,false_premise,sports,True,12,5,11,2,4,0,1,0,how,0,1
8192556e-b8ff-4087-9e8a-f3f37b2e1fc4,false_premise,sports,True,12,6,11,2,5,0,1,1,how,0,1
8192556e-b8ff-4087-9e8a-f3f37b2e1fc4,false_premise,sports,True,12,7,11,2,6,0,1,2,how,0,1
8192556e-b8ff-4087-9e8a-f3f37b2e1fc4,false_premise,sports,True,12,8,11,2,7,0,1,3,how,0,1
8192556e-b8ff-4087-9e8a-f3f37b2e1fc4,false_premise,sports,True,12,9,11,2,8,0,1,4,how,0,1
8192556e-b8ff-4087-9e8a-f3f37b2e1fc4,false_premise,sports,True,12,10,11,2,9,0,1,5,how,0,1
8192556e-b8ff-4087-9e8a-f3f37b2e1fc4,false_premise,sports,True,12,11,11,2,10,0,1,6,how,1,1
8192556e-b8ff-4087-9e8a-f3f37b2e1fc4,false_premise,sports,True,12,12,11,2,11,0,1,7,how,1,1
3232aa24-337a-49b8-9319-c7cfa6cda344,simple_w_condition,finance,False,19,1,,10,1,0,0,0,what,,0
3232aa24-337a-49b8-9319-c7cfa6cda344,simple_w_condition,finance,False,19,2,,10,2,0,0,0,what,,0
3232aa24-337a-49b8-9319-c7cfa6cda344,simple_w_condition,finance,False,19,3,,10,3,0,0,0,what,,0
3232aa24-337a-49b8-9319-c7cfa6cda344,simple_w_condition,finance,False,19,4,,10,1,1,0,0,what,,0
3232aa24-337a-49b8-9319-c7cfa6cda344,simple_w_condition,finance,False,19,5,,10,2,0,0,0,what,,0
3232aa24-337a-49b8-9319-c7cfa6cda344,simple_w_condition,finance,False,19,6,,10,3,0,0,0,what,,0
3232aa24-337a-49b8-9319-c7cfa6cda344,simple_w_condition,finance,False,19,7,,10,4,0,0,0,what,,0
3232aa24-337a-49b8-9319-c7cfa6cda344,simple_w_condition,finance,False,19,8,,10,1,1,0,0,what,,0
3232aa24-337a-49b8-9319-c7cfa6cda344,simple_w_condition,finance,False,19,9,,10,2,0,0,0,what,,0
3232aa24-337a-49b8-9319-c7cfa6cda344,simple_w_condition,finance,False,19,10,,10,1,1,0,0,what,,1
3232aa24-337a-49b8-9319-c7cfa6cda344,simple_w_condition,finance,False,19,11,,10,2,0,0,0,what,,1
3232aa24-337a-49b8-9319-c7cfa6cda344,simple_w_condition,finance,False,19,12,,10,3,0,0,0,what,,1
3232aa24-337a-49b8-9319-c7cfa6cda344,simple_w_condition,finance,False,19,13,,10,4,0,0,0,what,,1
3232aa24-337a-49b8-9319-c7cfa6cda344,simple_w_condition,finance,False,19,14,,10,5,0,0,0,what,,1
3232aa24-337a-49b8-9319-c7cfa6cda344,simple_w_condition,finance,False,19,15,,10,6,0,0,0,what,,1
3232aa24-337a-49b8-9319-c7cfa6cda344,simple_w_condition,finance,False,19,16,,10,7,0,0,0,what,,1
3232aa24-337a-49b8-9319-c7cfa6cda344,simple_w_condition,finance,False,19,17,,10,8,0,0,0,what,,1
3232aa24-337a-49b8-9319-c7cfa6cda344,simple_w_condition,finance,False,19,18,,10,9,0,0,0,what,,1
3232aa24-337a-49b8-9319-c7cfa6cda344,simple_w_condition,finance,False,19,19,,10,10,0,1,0,what,,1
2b1f918b-4cf0-434a-97b7-85a520c98e08,multi-hop,open,False,9,1,,2,1,0,0,0,how,,0
2b1f918b-4cf0-434a-97b7-85a520c98e08,multi-hop,open,False,9,2,,2,1,1,0,0,how,,1
2b1f918b-4cf0-434a-97b7-85a520c98e08,multi-hop,open,False,9,3,,2,2,0,0,0,how,,1
2b1f918b-4cf0-434a-97b7-85a520c98e08,multi-hop,open,False,9,4,,2,3,0,0,0,how,,1
2b1f918b-4cf0-434a-97b7-85a520c98e08,multi-hop,open,False,9,5,,2,4,0,0,0,how,,1
2b1f918b-4cf0-434a-97b7-85a520c98e08,multi-hop,open,False,9,6,,2,5,0,0,0,how,,1
2b1f918b-4cf0-434a-97b7-85a520c98e08,multi-hop,open,False,9,7,,2,6,0,0,0,how,,1
2b1f918b-4cf0-434a-97b7-85a520c98e08,multi-hop,open,False,9,8,,2,7,0,0,0,how,,1
2b1f918b-4cf0-434a-97b7-85a520c98e08,multi-hop,open,False,9,9,,2,8,0,1,0,how,,1
32754986-c821-46b3-88e2-7834d77a8479,simple,movie,True,7,1,4,4,1,0,0,0,who,0,0
32754986-c821-46b3-88e2-7834d77a8479,simple,movie,True,7,2,4,4,1,1,0,0,who,0,0
32754986-c821-46b3-88e2-7834d77a8479,simple,movie,True,7,3,4,4,2,0,0,0,who,0,0
32754986-c821-46b3-88e2-7834d77a8479,simple,movie,True,7,4,4,4,1,1,0,0,who,1,1
32754986-c821-46b3-88e2-7834d77a8479,simple,movie,True,7,5,4,4,2,0,0,0,who,1,1
32754986-c821-46b3-88e2-7834d77a8479,simple,movie,True,7,6,4,4,3,0,1,0,who,1,1
32754986-c821-46b3-88e2-7834d77a8479,simple,movie,True,7,7,4,4,4,0,1,1,who,1,1
5f036fd5-8a69-4290-88c8-1523f5f01034,false_premise,sports,False,10,1,,8,1,0,0,0,how,,0
5f036fd5-8a69-4290-88c8-1523f5f01034,false_premise,sports,False,10,2,,8,2,0,0,0,how,,0
5f036fd5-8a69-4290-88c8-1523f5f01034,false_premise,sports,False,10,3,,8,3,0,0,0,how,,0
5f036fd5-8a69-4290-88c8-1523f5f01034,false_premise,sports,False,10,4,,8,4,0,0,0,how,,0
5f036fd5-8a69-4290-88c8-1523f5f01034,false_premise,sports,False,10,5,,8,5,0,0,0,how,,0
5f036fd5-8a69-4290-88c8-1523f5f01034,false_premise,sports,False,10,6,,8,1,1,1,0,how,,0
5f036fd5-8a69-4290-88c8-1523f5f01034,false_premise,sports,False,10,7,,8,2,0,1,1,how,,0
5f036fd5-8a69-4290-88c8-1523f5f01034,false_premise,sports,False,10,8,,8,1,1,1,2,how,,1
5f036fd5-8a69-4290-88c8-1523f5f01034,false_premise,sports,False,10,9,,8,2,0,1,3,how,,1
5f036fd5-8a69-4290-88c8-1523f5f01034,false_premise,sports,False,10,10,,8,3,0,1,4,how,,1
9e1e6f9f-8eef-466d-8ff4-9eb9f93af621,false_premise,finance,False,24,1,,23,1,0,0,0,which,,0
9e1e6f9f-8eef-466d-8ff4-9eb9f93af621,false_premise,finance,False,24,2,,23,1,1,1,0,which,,0
9e1e6f9f-8eef-466d-8ff4-9eb9f93af621,false_premise,finance,False,24,3,,23,2,0,1,1,which,,0
9e1e6f9f-8eef-466d-8ff4-9eb9f93af621,false_premise,finance,False,24,4,,23,3,0,1,2,which,,0
9e1e6f9f-8eef-466d-8ff4-9eb9f93af621,false_premise,finance,False,24,5,,23,1,1,1,3,which,,0
9e1e6f9f-8eef-466d-8ff4-9eb9f93af621,false_premise,finance,False,24,6,,23,2,0,1,4,which,,0
9e1e6f9f-8eef-466d-8ff4-9eb9f93af621,false_premise,finance,False,24,7,,23,3,0,1,5,which,,0
9e1e6f9f-8eef-466d-8ff4-9eb9f93af621,false_premise,finance,False,24,8,,23,4,0,1,6,which,,0
9e1e6f9f-8eef-466d-8ff4-9eb9f93af621,false_premise,finance,False,24,9,,23,5,0,1,7,which,,0
9e1e6f9f-8eef-466d-8ff4-9eb9f93af621,false_premise,finance,False,24,10,,23,1,1,1,8,which,,0
9e1e6f9f-8eef-466d-8ff4-9eb9f93af621,false_premise,finance,False,24,11,,23,2,0,1,9,which,,0
9e1e6f9f-8eef-466d-8ff4-9eb9f93af621,false_premise,finance,False,24,12,,23,3,0,1,10,which,,0
9e1e6f9f-8eef-466d-8ff4-9eb9f93af621,false_premise,finance,False,24,13,,23,4,0,1,11,which,,0
9e1e6f9f-8eef-466d-8ff4-9eb9f93af621,false_premise,finance,False,24,14,,23,5,0,1,12,which,,0
9e1e6f9f-8eef-466d-8ff4-9eb9f93af621,false_premise,finance,False,24,15,,23,6,0,1,13,which,,0
9e1e6f9f-8eef-466d-8ff4-9eb9f93af621,false_premise,finance,False,24,16,,23,1,1,1,14,which,,0
9e1e6f9f-8eef-466d-8ff4-9eb9f93af621,false_premise,finance,False,24,17,,23,1,1,1,15,which,,0
9e1e6f9f-8eef-466d-8ff4-9eb9f93af621,false_premise,finance,False,24,18,,23,1,1,1,16,which,,0
9e1e6f9f-8eef-466d-8ff4-9eb9f93af621,false_premise,finance,False,24,19,,23,2,0,1,17,which,,0
9e1e6f9f-8eef-466d-8ff4-9eb9f93af621,false_premise,finance,False,24,20,,23,3,0,1,18,which,,0
9e1e6f9f-8eef-466d-8ff4-9eb9f93af621,false_premise,finance,False,24,21,,23,4,0,1,19,which,,0
9e1e6f9f-8eef-466d-8ff4-9eb9f93af621,false_premise,finance,False,24,22,,23,5,0,1,20,which,,0
9e1e6f9f-8eef-466d-8ff4-9eb9f93af621,false_premise,finance,False,24,23,,23,1,1,1,21,which,,1
9e1e6f9f-8eef-466d-8ff4-9eb9f93af621,false_premise,finance,False,24,24,,23,2,0,1,22,which,,1
cc6e62de-70b0-437a-8887-3c435315f876,simple,music,False,13,1,,11,1,0,0,0,other,,0
cc6e62de-70b0-437a-8887-3c435315f876,simple,music,False,13,2,,11,2,0,0,0,other,,0
cc6e62de-70b0-437a-8887-3c435315f876,simple,music,False,13,3,,11,3,0,0,0,other,,0
cc6e62de-70b0-437a-8887-3c435315f876,simple,music,False,13,4,,11,4,0,0,0,other,,0
cc6e62de-70b0-437a-8887-3c435315f876,simple,music,False,13,5,,11,1,1,0,0,other,,0
cc6e62de-70b0-437a-8887-3c435315f876,simple,music,False,13,6,,11,2,0,0,0,other,,0
cc6e62de-70b0-437a-8887-3c435315f876,simple,music,False,13,7,,11,3,0,0,0,other,,0
cc6e62de-70b0-437a-8887-3c435315f876,simple,music,False,13,8,,11,4,0,0,0,other,,0
cc6e62de-70b0-437a-8887-3c435315f876,simple,music,False,13,9,,11,5,0,0,0,other,,0
cc6e62de-70b0-437a-8887-3c435315f876,simple,music,False,13,10,,11,6,0,0,0,other,,0
cc6e62de-70b0-437a-8887-3c435315f876,simple,music,False,13,11,,11,1,1,0,0,other,,1
cc6e62de-70b0-437a-8887-3c435315f876,simple,music,False,13,12,,11,2,0,0,0,other,,1
cc6e62de-70b0-437a-8887-3c435315f876,simple,music,False,13,13,,11,3,0,0,0,other,,1
5007fea5-84da-4362-b24e-1217e7dca0b6,aggregation,finance,False,18,1,,5,1,0,0,0,what,,0
5007fea5-84da-4362-b24e-1217e7dca0b6,aggregation,finance,False,18,2,,5,2,0,0,0,what,,0
5007fea5-84da-4362-b24e-1217e7dca0b6,aggregation,finance,False,18,3,,5,3,0,0,0,what,,0
5007fea5-84da-4362-b24e-1217e7dca0b6,aggregation,finance,False,18,4,,5,4,0,0,0,what,,0
5007fea5-84da-4362-b24e-1217e7dca0b6,aggregation,finance,False,18,5,,5,1,1,0,0,what,,1
5007fea5-84da-4362-b24e-1217e7dca0b6,aggregation,finance,False,18,6,,5,2,0,0,0,what,,1
5007fea5-84da-4362-b24e-1217e7dca0b6,aggregation,finance,False,18,7,,5,3,0,0,0,what,,1
5007fea5-84da-4362-b24e-1217e7dca0b6,aggregation,finance,False,18,8,,5,4,0,0,0,what,,1
5007fea5-84da-4362-b24e-1217e7dca0b6,aggregation,finance,False,18,9,,5,5,0,0,0,what,,1
5007fea5-84da-4362-b24e-1217e7dca0b6,aggregation,finance,False,18,10,,5,6,0,0,0,what,,1
5007fea5-84da-4362-b24e-1217e7dca0b6,aggregation,finance,False,18,11,,5,7,0,0,0,what,,1
5007fea5-84da-4362-b24e-1217e7dca0b6,aggregation,finance,False,18,12,,5,8,0,0,0,what,,1
5007fea5-84da-4362-b24e-1217e7dca0b6,aggregation,finance,False,18,13,,5,9,0,0,0,what,,1
5007fea5-84da-4362-b24e-1217e7dca0b6,aggregation,finance,False,18,14,,5,10,0,1,0,what,,1
5007fea5-84da-4362-b24e-1217e7dca0b6,aggregation,finance,False,18,15,,5,11,0,1,1,what,,1
5007fea5-84da-4362-b24e-1217e7dca0b6,aggregation,finance,False,18,16,,5,12,0,1,2,what,,1
5007fea5-84da-4362-b24e-1217e7dca0b6,aggregation,finance,False,18,17,,5,13,0,1,3,what,,1
5007fea5-84da-4362-b24e-1217e7dca0b6,aggregation,finance,False,18,18,,5,14,0,1,4,what,,1
f061a4e2-05d9-40ef-b921-12d972ea57e5,comparison,finance,True,18,1,15,4,1,0,0,0,which,0,0
f061a4e2-05d9-40ef-b921-12d972ea57e5,comparison,finance,True,18,2,15,4,1,1,0,0,which,0,0
f061a4e2-05d9-40ef-b921-12d972ea57e5,comparison,finance,True,18,3,15,4,1,1,0,0,which,0,0
f061a4e2-05d9-40ef-b921-12d972ea57e5,comparison,finance,True,18,4,15,4,1,1,0,0,which,0,1
f061a4e2-05d9-40ef-b921-12d972ea57e5,comparison,finance,True,18,5,15,4,2,0,0,0,which,0,1
f061a4e2-05d9-40ef-b921-12d972ea57e5,comparison,finance,True,18,6,15,4,3,0,0,0,which,0,1
f061a4e2-05d9-40ef-b921-12d972ea57e5,comparison,finance,True,18,7,15,4,4,0,0,0,which,0,1
f061a4e2-05d9-40ef-b921-12d972ea57e5,comparison,finance,True,18,8,15,4,5,0,0,0,which,0,1
f061a4e2-05d9-40ef-b921-12d972ea57e5,comparison,finance,True,18,9,15,4,6,0,1,0,which,0,1
f061a4e2-05d9-40ef-b921-12d972ea57e5,comparison,finance,True,18,10,15,4,7,0,1,1,which,0,1
f061a4e2-05d9-40ef-b921-12d972ea57e5,comparison,finance,True,18,11,15,4,8,0,1,2,which,0,1
f061a4e2-05d9-40ef-b921-12d972ea57e5,comparison,finance,True,18,12,15,4,9,0,1,3,which,0,1
f061a4e2-05d9-40ef-b921-12d972ea57e5,comparison,finance,True,18,13,15,4,10,0,1,4,which,0,1
f061a4e2-05d9-40ef-b921-12d972ea57e5,comparison,finance,True,18,14,15,4,11,0,1,5,which,0,1
f061a4e2-05d9-40ef-b921-12d972ea57e5,comparison,finance,True,18,15,15,4,12,0,1,6,which,1,1
f061a4e2-05d9-40ef-b921-12d972ea57e5,comparison,finance,True,18,16,15,4,13,0,1,7,which,1,1
f061a4e2-05d9-40ef-b921-12d972ea57e5,comparison,finance,True,18,17,15,4,14,0,1,8,which,1,1
f061a4e2-05d9-40ef-b921-12d972ea57e5,comparison,finance,True,18,18,15,4,15,0,1,9,which,1,1
3f1a59cf-d7a6-4bbc-a730-5bfdd47b5b23,false_premise,music,False,15,1,,15,1,0,0,0,other,,0
3f1a59cf-d7a6-4bbc-a730-5bfdd47b5b23,false_premise,music,False,15,2,,15,1,1,0,0,other,,0
3f1a59cf-d7a6-4bbc-a730-5bfdd47b5b23,false_premise,music,False,15,3,,15,2,0,0,0,other,,0
3f1a59cf-d7a6-4bbc-a730-5bfdd47b5b23,false_premise,music,False,15,4,,15,3,0,0,0,other,,0
3f1a59cf-d7a6-4bbc-a730-5bfdd47b5b23,false_premise,music,False,15,5,,15,4,0,0,0,other,,0
3f1a59cf-d7a6-4bbc-a730-5bfdd47b5b23,false_premise,music,False,15,6,,15,5,0,0,0,other,,0
3f1a59cf-d7a6-4bbc-a730-5bfdd47b5b23,false_premise,music,False,15,7,,15,1,1,0,0,other,,0
3f1a59cf-d7a6-4bbc-a730-5bfdd47b5b23,false_premise,music,False,15,8,,15,2,0,0,0,other,,0
3f1a59cf-d7a6-4bbc-a730-5bfdd47b5b23,false_premise,music,False,15,9,,15,3,0,0,0,other,,0
3f1a59cf-d7a6-4bbc-a730-5bfdd47b5b23,false_premise,music,False,15,10,,15,4,0,0,0,other,,0
3f1a59cf-d7a6-4bbc-a730-5bfdd47b5b23,false_premise,music,False,15,11,,15,5,0,0,0,other,,0
3f1a59cf-d7a6-4bbc-a730-5bfdd47b5b23,false_premise,music,False,15,12,,15,6,0,0,0,other,,0
3f1a59cf-d7a6-4bbc-a730-5bfdd47b5b23,false_premise,music,False,15,13,,15,1,1,0,0,other,,0
3f1a59cf-d7a6-4bbc-a730-5bfdd47b5b23,false_premise,music,False,15,14,,15,2,0,0,0,other,,0
3f1a59cf-d7a6-4bbc-a730-5bfdd47b5b23,false_premise,music,False,15,15,,15,1,1,0,0,other,,1
c0b05185-708e-4866-97b6-502e9e7d81cb,post-processing,finance,False,16,1,,1,1,0,0,0,what,,1
c0b05185-708e-4866-97b6-502e9e7d81cb,post-processing,finance,False,16,2,,1,2,0,0,0,what,,1
c0b05185-708e-4866-97b6-502e9e7d81cb,post-processing,finance,False,16,3,,1,3,0,0,0,what,,1
c0b05185-708e-4866-97b6-502e9e7d81cb,post-processing,finance,False,16,4,,1,4,0,0,0,what,,1
c0b05185-708e-4866-97b6-502e9e7d81cb,post-processing,finance,False,16,5,,1,5,0,0,0,what,,1
c0b05185-708e-4866-97b6-502e9e7d81cb,post-processing,finance,False,16,6,,1,6,0,0,0,what,,1
c0b05185-708e-4866-97b6-502e9e7d81cb,post-processing,finance,False,16,7,,1,7,0,0,0,what,,1
c0b05185-708e-4866-97b6-502e9e7d81cb,post-processing,finance,False,16,8,,1,8,0,0,0,what,,1
