interaction_id,question_type,domain,retrieved_gold,n_words,t,t_suf,t_sc,top1_stable_streak,top1_changed,named_entity_detected,words_since_first_ne,question_word_type,label,label_sc
c5d026bf-9d8d-403b-b37c-987575f191c0,comparison,music,True,12,10,2,9,2,0,0,0,which,1,1
c5d026bf-9d8d-403b-b37c-987575f191c0,comparison,music,True,12,11,2,9,3,0,0,0,which,1,1
c5d026bf-9d8d-403b-b37c-987575f191c0,comparison,music,True,12,12,2,9,4,0,0,0,which,1,1
994eda93-4586-4e9c-9617-97b2739fdec1,simple_w_condition,open,True,10,1,6,7,1,0,0,0,other,0,0
994eda93-4586-4e9c-9617-97b2739fdec1,simple_w_condition,open,True,10,2,6,7,2,0,0,0,other,0,0
994eda93-4586-4e9c-9617-97b2739fdec1,simple_w_condition,open,True,10,3,6,7,3,0,0,0,other,0,0
994eda93-4586-4e9c-9617-97b2739fdec1,simple_w_condition,open,True,10,4,6,7,1,1,0,0,other,0,0
994eda93-4586-4e9c-9617-97b2739fdec1,simple_w_condition,open,True,10,5,6,7,2,0,0,0,other,0,0
994eda93-4586-4e9c-9617-97b2739fdec1,simple_w_condition,open,True,10,6,6,7,3,0,0,0,other,1,0
994eda93-4586-4e9c-9617-97b2739fdec1,simple_w_condition,open,True,10,7,6,7,1,1,0,0,other,1,1
994eda93-4586-4e9c-9617-97b2739fdec1,simple_w_condition,open,True,10,8,6,7,2,0,0,0,other,1,1
994eda93-4586-4e9c-9617-97b2739fdec1,simple_w_condition,open,True,10,9,6,7,3,0,0,0,other,1,1
994eda93-4586-4e9c-9617-97b2739fdec1,simple_w_condition,open,True,10,10,6,7,4,0,1,0,other,1,1
42274c34-9048-4e53-8b94-2c467bc5a0ed,simple,movie,True,17,1,6,15,1,0,0,0,which,0,0
42274c34-9048-4e53-8b94-2c467bc5a0ed,simple,movie,True,17,2,6,15,1,1,0,0,which,0,0
42274c34-9048-4e53-8b94-2c467bc5a0ed,simple,movie,True,17,3,6,15,1,1,0,0,which,0,0
42274c34-9048-4e53-8b94-2c467bc5a0ed,simple,movie,True,17,4,6,15,2,0,0,0,which,0,0
42274c34-9048-4e53-8b94-2c467bc5a0ed,simple,movie,True,17,5,6,15,1,1,0,0,which,0,0
42274c34-9048-4e53-8b94-2c467bc5a0ed,simple,movie,True,17,6,6,15,2,0,0,0,which,1,0
42274c34-9048-4e53-8b94-2c467bc5a0ed,simple,movie,True,17,7,6,15,3,0,0,0,which,1,0
42274c34-9048-4e53-8b94-2c467bc5a0ed,simple,movie,True,17,8,6,15,4,0,0,0,which,1,0
42274c34-9048-4e53-8b94-2c467bc5a0ed,simple,movie,True,17,9,6,15,5,0,0,0,which,1,0
42274c34-9048-4e53-8b94-2c467bc5a0ed,simple,movie,True,17,10,6,15,6,0,0,0,which,1,0
42274c34-9048-4e53-8b94-2c467bc5a0ed,simple,movie,True,17,11,6,15,1,1,0,0,which,1,0
42274c34-9048-4e53-8b94-2c467bc5a0ed,simple,movie,True,17,12,6,15,2,0,0,0,which,1,0
42274c34-9048-4e53-8b94-2c467bc5a0ed,simple,movie,True,17,13,6,15,3,0,1,0,which,1,0
42274c34-9048-4e53-8b94-2c467bc5a0ed,simple,movie,True,17,14,6,15,1,1,1,1,which,1,0
42274c34-9048-4e53-8b94-2c467bc5a0ed,simple,movie,True,17,15,6,15,1,1,1,2,which,1,1
42274c34-9048-4e53-8b94-2c467bc5a0ed,simple,movie,True,17,16,6,15,2,0,1,3,which,1,1
42274c34-9048-4e53-8b94-2c467bc5a0ed,simple,movie,True,17,17,6,15,3,0,1,4,which,1,1
b6116610-58fc-4b8d-9c63-987c98d0e1c1,comparison,movie,True,13,1,10,13,1,0,0,0,which,0,0
b6116610-58fc-4b8d-9c63-987c98d0e1c1,comparison,movie,True,13,2,10,13,1,1,0,0,which,0,0
b6116610-58fc-4b8d-9c63-987c98d0e1c1,comparison,movie,True,13,3,10,13,1,1,0,0,which,0,0
b6116610-58fc-4b8d-9c63-987c98d0e1c1,comparison,movie,True,13,4,10,13,1,1,0,0,which,0,0
b6116610-58fc-4b8d-9c63-987c98d0e1c1,comparison,movie,True,13,5,10,13,2,0,0,0,which,0,0
b6116610-58fc-4b8d-9c63-987c98d0e1c1,comparison,movie,True,13,6,10,13,3,0,0,0,which,0,0
b6116610-58fc-4b8d-9c63-987c98d0e1c1,comparison,movie,True,13,7,10,13,4,0,0,0,which,0,0
b6116610-58fc-4b8d-9c63-987c98d0e1c1,comparison,movie,True,13,8,10,13,5,0,0,0,which,0,0
b6116610-58fc-4b8d-9c63-987c98d0e1c1,comparison,movie,True,13,9,10,13,6,0,0,0,which,0,0
b6116610-58fc-4b8d-9c63-987c98d0e1c1,comparison,movie,True,13,10,10,13,7,0,1,0,which,1,0
b6116610-58fc-4b8d-9c63-987c98d0e1c1,comparison,movie,True,13,11,10,13,8,0,1,1,which,1,0
b6116610-58fc-4b8d-9c63-987c98d0e1c1,comparison,movie,True,13,12,10,13,9,0,1,2,which,1,0
b6116610-58fc-4b8d-9c63-987c98d0e1c1,comparison,movie,True,13,13,10,13,1,1,1,3,which,1,1
4dfbf0d9-1575-4d8a-b28c-9ef3ea6622cc,aggregation,open,True,6,1,2,2,1,0,0,0,how,0,0
4dfbf0d9-1575-4d8a-b28c-9ef3ea6622cc,aggregation,open,True,6,2,2,2,1,1,0,0,how,1,1
4dfbf0d9-1575-4d8a-b28c-9ef3ea6622cc,aggregation,open,True,6,3,2,2,2,0,0,0,how,1,1
4dfbf0d9-1575-4d8a-b28c-9ef3ea6622cc,aggregation,open,True,6,4,2,2,3,0,1,0,how,1,1
4dfbf0d9-1575-4d8a-b28c-9ef3ea6622cc,aggregation,open,True,6,5,2,2,4,0,1,1,how,1,1
4dfbf0d9-1575-4d8a-b28c-9ef3ea6622cc,aggregation,open,True,6,6,2,2,5,0,1,2,how,1,1
a0681934-1a69-4493-93ae-e746fc682426,comparison,movie,True,9,1,7,8,1,0,0,0,who,0,0
a0681934-1a69-4493-93ae-e746fc682426,comparison,movie,True,9,2,7,8,1,1,0,0,who,0,0
a0681934-1a69-4493-93ae-e746fc682426,comparison,movie,True,9,3,7,8,2,0,0,0,who,0,0
a0681934-1a69-4493-93ae-e746fc682426,comparison,movie,True,9,4,7,8,3,0,0,0,who,0,0
a0681934-1a69-4493-93ae-e746fc682426,comparison,movie,True,9,5,7,8,4,0,0,0,who,0,0
a0681934-1a69-4493-93ae-e746fc682426,comparison,movie,True,9,6,7,8,5,0,1,0,who,0,0
a0681934-1a69-4493-93ae-e746fc682426,comparison,movie,True,9,7,7,8,6,0,1,1,who,1,0
a0681934-1a69-4493-93ae-e746fc682426,comparison,movie,True,9,8,7,8,1,1,1,2,who,1,1
a0681934-1a69-4493-93ae-e746fc682426,comparison,movie,True,9,9,7,8,2,0,1,3,who,1,1
135d26da-3a52-4207-ad86-8d270b510d5f,multi-hop,sports,True,8,1,6,8,1,0,0,0,what,0,0
135d26da-3a52-4207-ad86-8d270b510d5f,multi-hop,sports,True,8,2,6,8,2,0,0,0,what,0,0
135d26da-3a52-4207-ad86-8d270b510d5f,multi-hop,sports,True,8,3,6,8,3,0,0,0,what,0,0
135d26da-3a52-4207-ad86-8d270b510d5f,multi-hop,sports,True,8,4,6,8,1,1,1,0,what,0,0
135d26da-3a52-4207-ad86-8d270b510d5f,multi-hop,sports,True,8,5,6,8,1,1,1,1,what,0,0
135d26da-3a52-4207-ad86-8d270b510d5f,multi-hop,sports,True,8,6,6,8,1,1,1,2,what,1,0
135d26da-3a52-4207-ad86-8d270b510d5f,multi-hop,sports,True,8,7,6,8,2,0,1,3,what,1,0
135d26da-3a52-4207-ad86-8d270b510d5f,multi-hop,sports,True,8,8,6,8,1,1,1,4,what,1,1
1daa2d9e-567e-4fdd-84c0-7fbacde07a1a,simple,movie,True,18,1,9,9,1,0,0,0,who,0,0
1daa2d9e-567e-4fdd-84c0-7fbacde07a1a,simple,movie,True,18,2,9,9,2,0,0,0,who,0,0
1daa2d9e-567e-4fdd-84c0-7fbacde07a1a,simple,movie,True,18,3,9,9,3,0,0,0,who,0,0
1daa2d9e-567e-4fdd-84c0-7fbacde07a1a,simple,movie,True,18,4,9,9,4,0,0,0,who,0,0
1daa2d9e-567e-4fdd-84c0-7fbacde07a1a,simple,movie,True,18,5,9,9,5,0,0,0,who,0,0
1daa2d9e-567e-4fdd-84c0-7fbacde07a1a,simple,movie,True,18,6,9,9,6,0,0,0,who,0,0
1daa2d9e-567e-4fdd-84c0-7fbacde07a1a,simple,movie,True,18,7,9,9,1,1,0,0,who,0,0
1daa2d9e-567e-4fdd-84c0-7fbacde07a1a,simple,movie,True,18,8,9,9,2,0,1,0,who,0,0
1daa2d9e-567e-4fdd-84c0-7fbacde07a1a,simple,movie,True,18,9,9,9,1,1,1,1,who,1,1
1daa2d9e-567e-4fdd-84c0-7fbacde07a1a,simple,movie,True,18,10,9,9,2,0,1,2,who,1,1
1daa2d9e-567e-4fdd-84c0-7fbacde07a1a,simple,movie,True,18,11,9,9,3,0,1,3,who,1,1
1daa2d9e-567e-4fdd-84c0-7fbacde07a1a,simple,movie,True,18,12,9,9,4,0,1,4,who,1,1
1daa2d9e-567e-4fdd-84c0-7fbacde07a1a,simple,movie,True,18,13,9,9,5,0,1,5,who,1,1
1daa2d9e-567e-4fdd-84c0-7fbacde07a1a,simple,movie,True,18,14,9,9,6,0,1,6,who,1,1
1daa2d9e-567e-4fdd-84c0-7fbacde07a1a,simple,movie,True,18,15,9,9,7,0,1,7,who,1,1
1daa2d9e-567e-4fdd-84c0-7fbacde07a1a,simple,movie,True,18,16,9,9,8,0,1,8,who,1,1
1daa2d9e-567e-4fdd-84c0-7fbacde07a1a,simple,movie,True,18,17,9,9,9,0,1,9,who,1,1
1daa2d9e-567e-4fdd-84c0-7fbacde07a1a,simple,movie,True,18,18,9,9,10,0,1,10,who,1,1
76129ef6-369c-481e-ac73-f37d6848fda8,simple,finance,True,14,1,1,1,1,0,0,0,what,1,1
76129ef6-369c-481e-ac73-f37d6848fda8,simple,finance,True,14,2,1,1,2,0,0,0,what,1,1
76129ef6-369c-481e-ac73-f37d6848fda8,simple,finance,True,14,3,1,1,3,0,0,0,what,1,1
76129ef6-369c-481e-ac73-f37d6848fda8,simple,finance,True,14,4,1,1,4,0,0,0,what,1,1
76129ef6-369c-481e-ac73-f37d6848fda8,simple,finance,True,14,5,1,1,5,0,0,0,what,1,1
76129ef6-369c-481e-ac73-f37d6848fda8,simple,finance,True,14,6,1,1,6,0,0,0,what,1,1
76129ef6-369c-481e-ac73-f37d6848fda8,simple,finance,True,14,7,1,1,7,0,0,0,what,1,1
76129ef6-369c-481e-ac73-f37d6848fda8,simple,finance,True,14,8,1,1,8,0,0,0,what,1,1
76129ef6-369c-481e-ac73-f37d6848fda8,simple,finance,True,14,9,1,1,9,0,0,0,what,1,1
76129ef6-369c-481e-ac73-f37d6848fda8,simple,finance,True,14,10,1,1,10,0,0,0,what,1,1
76129ef6-369c-481e-ac73-f37d6848fda8,simple,finance,True,14,11,1,1,11,0,1,0,what,1,1
76129ef6-369c-481e-ac73-f37d6848fda8,simple,finance,True,14,12,1,1,12,0,1,1,what,1,1
76129ef6-369c-481e-ac73-f37d6848fda8,simple,finance,True,14,13,1,1,13,0,1,2,what,1,1
76129ef6-369c-481e-ac73-f37d6848fda8,simple,finance,True,14,14,1,1,14,0,1,3,what,1,1
f8fc2c1a-4bcb-48be-857c-1b0dcf07034e,simple,movie,True,13,1,5,11,1,0,0,0,what,0,0
f8fc2c1a-4bcb-48be-857c-1b0dcf07034e,simple,movie,True,13,2,5,11,2,0,0,0,what,0,0
f8fc2c1a-4bcb-48be-857c-1b0dcf07034e,simple,movie,True,13,3,5,11,3,0,0,0,what,0,0
f8fc2c1a-4bcb-48be-857c-1b0dcf07034e,simple,movie,True,13,4,5,11,1,1,0,0,what,0,0
f8fc2c1a-4bcb-48be-857c-1b0dcf07034e,simple,movie,True,13,5,5,11,1,1,0,0,what,1,0
f8fc2c1a-4bcb-48be-857c-1b0dcf07034e,simple,movie,True,13,6,5,11,1,1,0,0,what,1,0
f8fc2c1a-4bcb-48be-857c-1b0dcf07034e,simple,movie,True,13,7,5,11,2,0,0,0,what,1,0
f8fc2c1a-4bcb-48be-857c-1b0dcf07034e,simple,movie,True,13,8,5,11,3,0,0,0,what,1,0
f8fc2c1a-4bcb-48be-857c-1b0dcf07034e,simple,movie,True,13,9,5,11,1,1,0,0,what,1,0
f8fc2c1a-4bcb-48be-857c-1b0dcf07034e,simple,movie,True,13,10,5,11,1,1,0,0,what,1,0
f8fc2c1a-4bcb-48be-857c-1b0dcf07034e,simple,movie,True,13,11,5,11,1,1,0,0,what,1,1
f8fc2c1a-4bcb-48be-857c-1b0dcf07034e,simple,movie,True,13,12,5,11,2,0,0,0,what,1,1
f8fc2c1a-4bcb-48be-857c-1b0dcf07034e,simple,movie,True,13,13,5,11,3,0,0,0,what,1,1
ecc1e84c-b979-4479-8275-eaa62020643f,false_premise,sports,True,10,1,3,4,1,0,0,0,how,0,0
ecc1e84c-b979-4479-8275-eaa62020643f,false_premise,sports,True,10,2,3,4,1,1,0,0,how,0,0
ecc1e84c-b979-4479-8275-eaa62020643f,false_premise,sports,True,10,3,3,4,1,1,0,0,how,1,0
ecc1e84c-b979-4479-8275-eaa62020643f,false_premise,sports,True,10,4,3,4,1,1,0,0,how,1,1
ecc1e84c-b979-4479-8275-eaa62020643f,false_premise,sports,True,10,5,3,4,2,0,0,0,how,1,1
ecc1e84c-b979-4479-8275-eaa62020643f,false_premise,sports,True,10,6,3,4,3,0,0,0,how,1,1
ecc1e84c-b979-4479-8275-eaa62020643f,false_premise,sports,True,10,7,3,4,4,0,0,0,how,1,1
ecc1e84c-b979-4479-8275-eaa62020643f,false_premise,sports,True,10,8,3,4,5,0,0,0,how,1,1
ecc1e84c-b979-4479-8275-eaa62020643f,false_premise,sports,True,10,9,3,4,6,0,0,0,how,1,1
ecc1e84c-b979-4479-8275-eaa62020643f,false_premise,sports,True,10,10,3,4,7,0,0,0,how,1,1
32cef64b-3c85-4763-8c3c-f0ba7de97b06,multi-hop,finance,True,17,1,14,2,1,0,0,0,what,0,0
32cef64b-3c85-4763-8c3c-f0ba7de97b06,multi-hop,finance,True,17,2,14,2,1,1,0,0,what,0,1
32cef64b-3c85-4763-8c3c-f0ba7de97b06,multi-hop,finance,True,17,3,14,2,2,0,0,0,what,0,1
32cef64b-3c85-4763-8c3c-f0ba7de97b06,multi-hop,finance,True,17,4,14,2,3,0,0,0,what,0,1
32cef64b-3c85-4763-8c3c-f0ba7de97b06,multi-hop,finance,True,17,5,14,2,4,0,0,0,what,0,1
32cef64b-3c85-4763-8c3c-f0ba7de97b06,multi-hop,finance,True,17,6,14,2,5,0,0,0,what,0,1
32cef64b-3c85-4763-8c3c-f0ba7de97b06,multi-hop,finance,True,17,7,14,2,6,0,0,0,what,0,1
32cef64b-3c85-4763-8c3c-f0ba7de97b06,multi-hop,finance,True,17,8,14,2,7,0,1,0,what,0,1
32cef64b-3c85-4763-8c3c-f0ba7de97b06,multi-hop,finance,True,17,9,14,2,8,0,1,1,what,0,1
32cef64b-3c85-4763-8c3c-f0ba7de97b06,multi-hop,finance,True,17,10,14,2,9,0,1,2,what,0,1
32cef64b-3c85-4763-8c3c-f0ba7de97b06,multi-hop,finance,True,17,11,14,2,10,0,1,3,what,0,1
32cef64b-3c85-4763-8c3c-f0ba7de97b06,multi-hop,finance,True,17,12,14,2,11,0,1,4,what,0,1
32cef64b-3c85-4763-8c3c-f0ba7de97b06,multi-hop,finance,True,17,13,14,2,12,0,1,5,what,0,1
32cef64b-3c85-4763-8c3c-f0ba7de97b06,multi-hop,finance,True,17,14,14,2,13,0,1,6,what,1,1
32cef64b-3c85-4763-8c3c-f0ba7de97b06,multi-hop,finance,True,17,15,14,2,14,0,1,7,what,1,1
32cef64b-3c85-4763-8c3c-f0ba7de97b06,multi-hop,finance,True,17,16,14,2,15,0,1,8,what,1,1
32cef64b-3c85-4763-8c3c-f0ba7de97b06,multi-hop,finance,True,17,17,14,2,16,0,1,9,what,1,1
8bcc3ea5-392a-4acf-bec5-31fd61ad9244,simple,movie,True,11,1,4,4,1,0,0,0,what,0,0
8bcc3ea5-392a-4acf-bec5-31fd61ad9244,simple,movie,True,11,2,4,4,1,1,0,0,what,0,0
8bcc3ea5-392a-4acf-bec5-31fd61ad9244,simple,movie,True,11,3,4,4,2,0,0,0,what,0,0
8bcc3ea5-392a-4acf-bec5-31fd61ad9244,simple,movie,True,11,4,4,4,1,1,0,0,what,1,1
8bcc3ea5-392a-4acf-bec5-31fd61ad9244,simple,movie,True,11,5,4,4,2,0,0,0,what,1,1
8bcc3ea5-392a-4acf-bec5-31fd61ad9244,simple,movie,True,11,6,4,4,3,0,0,0,what,1,1
8bcc3ea5-392a-4acf-bec5-31fd61ad9244,simple,movie,True,11,7,4,4,4,0,1,0,what,1,1
8bcc3ea5-392a-4acf-bec5-31fd61ad9244,simple,movie,True,11,8,4,4,5,0,1,1,what,1,1
8bcc3ea5-392a-4acf-bec5-31fd61ad9244,simple,movie,True,11,9,4,4,6,0,1,2,what,1,1
8bcc3ea5-392a-4acf-bec5-31fd61ad9244,simple,movie,True,11,10,4,4,7,0,1,3,what,1,1
8bcc3ea5-392a-4acf-bec5-31fd61ad9244,simple,movie,True,11,11,4,4,8,0,1,4,what,1,1
b859cdb1-f780-455f-a067-647570cebdd6,set,open,True,6,1,2,3,1,0,0,0,who,0,0
b859cdb1-f780-455f-a067-647570cebdd6,set,open,True,6,2,2,3,1,1,0,0,who,1,0
b859cdb1-f780-455f-a067-647570cebdd6,set,open,True,6,3,2,3,1,1,0,0,who,1,1
b859cdb1-f780-455f-a067-647570cebdd6,set,open,True,6,4,2,3,2,0,0,0,who,1,1
b859cdb1-f780-455f-a067-647570cebdd6,set,open,True,6,5,2,3,3,0,0,0,who,1,1
b859cdb1-f780-455f-a067-647570cebdd6,set,open,True,6,6,2,3,4,0,0,0,who,1,1
f9cf9684-9795-42b9-9ecc-fdee398e9f00,simple_w_condition,sports,True,10,1,1,7,1,0,0,0,what,1,0
f9cf9684-9795-42b9-9ecc-fdee398e9f00,simple_w_condition,sports,True,10,2,1,7,2,0,0,0,what,1,0
f9cf9684-9795-42b9-9ecc-fdee398e9f00,simple_w_condition,sports,True,10,3,1,7,1,1,0,0,what,1,0
f9cf9684-9795-42b9-9ecc-fdee398e9f00,simple_w_condition,sports,True,10,4,1,7,2,0,0,0,what,1,0
f9cf9684-9795-42b9-9ecc-fdee398e9f00,simple_w_condition,sports,True,10,5,1,7,1,1,0,0,what,1,0
f9cf9684-9795-42b9-9ecc-fdee398e9f00,simple_w_condition,sports,True,10,6,1,7,1,1,0,0,what,1,0
f9cf9684-9795-42b9-9ecc-fdee398e9f00,simple_w_condition,sports,True,10,7,1,7,1,1,0,0,what,1,1
f9cf9684-9795-42b9-9ecc-fdee398e9f00,simple_w_condition,sports,True,10,8,1,7,2,0,0,0,what,1,1
f9cf9684-9795-42b9-9ecc-fdee398e9f00,simple_w_condition,sports,True,10,9,1,7,3,0,0,0,what,1,1
f9cf9684-9795-42b9-9ecc-fdee398e9f00,simple_w_condition,sports,True,10,10,1,7,4,0,1,0,what,1,1
95480dd7-4d42-4af2-a5e5-e7ffcbb3dda6,simple,finance,True,17,1,10,5,1,0,0,0,other,0,0
95480dd7-4d42-4af2-a5e5-e7ffcbb3dda6,simple,finance,True,17,2,10,5,2,0,0,0,other,0,0
95480dd7-4d42-4af2-a5e5-e7ffcbb3dda6,simple,finance,True,17,3,10,5,3,0,0,0,other,0,0
95480dd7-4d42-4af2-a5e5-e7ffcbb3dda6,simple,finance,True,17,4,10,5,4,0,0,0,other,0,0
95480dd7-4d42-4af2-a5e5-e7ffcbb3dda6,simple,finance,True,17,5,10,5,1,1,0,0,other,0,1
95480dd7-4d42-4af2-a5e5-e7ffcbb3dda6,simple,finance,True,17,6,10,5,2,0,0,0,other,0,1
95480dd7-4d42-4af2-a5e5-e7ffcbb3dda6,simple,finance,True,17,7,10,5,3,0,0,0,other,0,1
95480dd7-4d42-4af2-a5e5-e7ffcbb3dda6,simple,finance,True,17,8,10,5,4,0,0,0,other,0,1
95480dd7-4d42-4af2-a5e5-e7ffcbb3dda6,simple,finance,True,17,9,10,5,5,0,0,0,other,0,1
95480dd7-4d42-4af2-a5e5-e7ffcbb3dda6,simple,finance,True,17,10,10,5,6,0,0,0,other,1,1
95480dd7-4d42-4af2-a5e5-e7ffcbb3dda6,simple,finance,True,17,11,10,5,7,0,0,0,other,1,1
95480dd7-4d42-4af2-a5e5-e7ffcbb3dda6,simple,finance,True,17,12,10,5,8,0,0,0,other,1,1
95480dd7-4d42-4af2-a5e5-e7ffcbb3dda6,simple,finance,True,17,13,10,5,9,0,0,0,other,1,1
95480dd7-4d42-4af2-a5e5-e7ffcbb3dda6,simple,finance,True,17,14,10,5,10,0,0,0,other,1,1
95480dd7-4d42-4af2-a5e5-e7ffcbb3dda6,simple,finance,True,17,15,10,5,11,0,0,0,other,1,1
95480dd7-4d42-4af2-a5e5-e7ffcbb3dda6,simple,finance,True,17,16,10,5,12,0,0,0,other,1,1
95480dd7-4d42-4af2-a5e5-e7ffcbb3dda6,simple,finance,True,17,17,10,5,13,0,1,0,other,1,1
40afb900-fd3d-4f12-839f-bbede5ba9aba,aggregation,open,True,7,1,3,7,1,0,0,0,how,0,0
40afb900-fd3d-4f12-839f-bbede5ba9aba,aggregation,open,True,7,2,3,7,1,1,0,0,how,0,0
40afb900-fd3d-4f12-839f-bbede5ba9aba,aggregation,open,True,7,3,3,7,2,0,0,0,how,1,0
40afb900-fd3d-4f12-839f-bbede5ba9aba,aggregation,open,True,7,4,3,7,3,0,0,0,how,1,0
40afb900-fd3d-4f12-839f-bbede5ba9aba,aggregation,open,True,7,5,3,7,4,0,1,0,how,1,0
40afb900-fd3d-4f12-839f-bbede5ba9aba,aggregation,open,True,7,6,3,7,5,0,1,1,how,1,0
40afb900-fd3d-4f12-839f-bbede5ba9aba,aggregation,open,True,7,7,3,7,1,1,1,2,how,1,1
d9c383ad-edbc-4b17-9688-197f78aaea99,simple,open,True,10,1,2,2,1,0,0,0,how,0,0
d9c383ad-edbc-4b17-9688-197f78aaea99,simple,open,True,10,2,2,2,1,1,0,0,how,1,1
d9c383ad-edbc-4b17-9688-197f78aaea99,simple,open,True,10,3,2,2,2,0,0,0,how,1,1
d9c383ad-edbc-4b17-9688-197f78aaea99,simple,open,True,10,4,2,2,3,0,0,0,how,1,1
d9c383ad-edbc-4b17-9688-197f78aaea99,simple,open,True,10,5,2,2,4,0,0,0,how,1,1
d9c383ad-edbc-4b17-9688-197f78aaea99,simple,open,True,10,6,2,2,5,0,0,0,how,1,1
d9c383ad-edbc-4b17-9688-197f78aaea99,simple,open,True,10,7,2,2,6,0,1,0,how,1,1
d9c383ad-edbc-4b17-9688-197f78aaea99,simple,open,True,10,8,2,2,7,0,1,1,how,1,1
d9c383ad-edbc-4b17-9688-197f78aaea99,simple,open,True,10,9,2,2,8,0,1,2,how,1,1
d9c383ad-edbc-4b17-9688-197f78aaea99,simple,open,True,10,10,2,2,9,0,1,3,how,1,1
bc1da7f4-87e3-4f8d-9cf0-f48345f2aa8d,multi-hop,music,True,22,1,1,21,1,0,0,0,other,1,0
bc1da7f4-87e3-4f8d-9cf0-f48345f2aa8d,multi-hop,music,True,22,2,1,21,2,0,0,0,other,1,0
bc1da7f4-87e3-4f8d-9cf0-f48345f2aa8d,multi-hop,music,True,22,3,1,21,3,0,0,0,other,1,0
bc1da7f4-87e3-4f8d-9cf0-f48345f2aa8d,multi-hop,music,True,22,4,1,21,4,0,0,0,other,1,0
bc1da7f4-87e3-4f8d-9cf0-f48345f2aa8d,multi-hop,music,True,22,5,1,21,5,0,0,0,other,1,0
bc1da7f4-87e3-4f8d-9cf0-f48345f2aa8d,multi-hop,music,True,22,6,1,21,6,0,0,0,other,1,0
bc1da7f4-87e3-4f8d-9cf0-f48345f2aa8d,multi-hop,music,True,22,7,1,21,1,1,0,0,other,1,0
bc1da7f4-87e3-4f8d-9cf0-f48345f2aa8d,multi-hop,music,True,22,8,1,21,2,0,0,0,other,1,0
bc1da7f4-87e3-4f8d-9cf0-f48345f2aa8d,multi-hop,music,True,22,9,1,21,3,0,0,0,other,1,0
bc1da7f4-87e3-4f8d-9cf0-f48345f2aa8d,multi-hop,music,True,22,10,1,21,1,1,0,0,other,1,0
bc1da7f4-87e3-4f8d-9cf0-f48345f2aa8d,multi-hop,music,True,22,11,1,21,2,0,0,0,other,1,0
bc1da7f4-87e3-4f8d-9cf0-f48345f2aa8d,multi-hop,music,True,22,12,1,21,3,0,0,0,other,1,0
bc1da7f4-87e3-4f8d-9cf0-f48345f2aa8d,multi-hop,music,True,22,13,1,21,4,0,0,0,other,1,0
bc1da7f4-87e3-4f8d-9cf0-f48345f2aa8d,multi-hop,music,True,22,14,1,21,5,0,0,0,other,1,0
bc1da7f4-87e3-4f8d-9cf0-f48345f2aa8d,multi-hop,music,True,22,15,1,21,1,1,0,0,other,1,0
bc1da7f4-87e3-4f8d-9cf0-f48345f2aa8d,multi-hop,music,True,22,16,1,21,2,0,0,0,other,1,0
bc1da7f4-87e3-4f8d-9cf0-f48345f2aa8d,multi-hop,music,True,22,17,1,21,3,0,1,0,other,1,0
bc1da7f4-87e3-4f8d-9cf0-f48345f2aa8d,multi-hop,music,True,22,18,1,21,4,0,1,1,other,1,0
bc1da7f4-87e3-4f8d-9cf0-f48345f2aa8d,multi-hop,music,True,22,19,1,21,5,0,1,2,other,1,0
bc1da7f4-87e3-4f8d-9cf0-f48345f2aa8d,multi-hop,music,True,22,20,1,21,6,0,1,3,other,1,0
bc1da7f4-87e3-4f8d-9cf0-f48345f2aa8d,multi-hop,music,True,22,21,1,21,1,1,1,4,other,1,1
bc1da7f4-87e3-4f8d-9cf0-f48345f2aa8d,multi-hop,music,True,22,22,1,21,2,0,1,5,other,1,1
a33180cd-1301-4ae5-b3c6-9ed916a53ebf,simple_w_condition,open,True,13,1,7,10,1,0,0,0,how,0,0
a33180cd-1301-4ae5-b3c6-9ed916a53ebf,simple_w_condition,open,True,13,2,7,10,2,0,0,0,how,0,0
a33180cd-1301-4ae5-b3c6-9ed916a53ebf,simple_w_condition,open,True,13,3,7,10,1,1,0,0,how,0,0
a33180cd-1301-4ae5-b3c6-9ed916a53ebf,simple_w_condition,open,True,13,4,7,10,2,0,0,0,how,0,0
a33180cd-1301-4ae5-b3c6-9ed916a53ebf,simple_w_condition,open,True,13,5,7,10,3,0,0,0,how,0,0
a33180cd-1301-4ae5-b3c6-9ed916a53ebf,simple_w_condition,open,True,13,6,7,10,4,0,0,0,how,0,0
a33180cd-1301-4ae5-b3c6-9ed916a53ebf,simple_w_condition,open,True,13,7,7,10,5,0,0,0,how,1,0
a33180cd-1301-4ae5-b3c6-9ed916a53ebf,simple_w_condition,open,True,13,8,7,10,6,0,0,0,how,1,0
a33180cd-1301-4ae5-b3c6-9ed916a53ebf,simple_w_condition,open,True,13,9,7,10,7,0,0,0,how,1,0
a33180cd-1301-4ae5-b3c6-9ed916a53ebf,simple_w_condition,open,True,13,10,7,10,1,1,0,0,how,1,1
a33180cd-1301-4ae5-b3c6-9ed916a53ebf,simple_w_condition,open,True,13,11,7,10,2,0,0,0,how,1,1
a33180cd-1301-4ae5-b3c6-9ed916a53ebf,simple_w_condition,open,True,13,12,7,10,3,0,0,0,how,1,1
a33180cd-1301-4ae5-b3c6-9ed916a53ebf,simple_w_condition,open,True,13,13,7,10,4,0,1,0,how,1,1
